pkEventId,fkSiteId,eventCode,description,corpsPermitNumber,vesselName,requestDate,conclusionDate,fkMemberIdprojectManager,fkFileLocationId,fkImpactedWatersId,crdpermitNumber,entityLegalName,totalEventEnvironmentalImpacts,totalEventAuthorizedImpacts,mitigationArea,actions,eventApplicantAgents,eventAttachments,eventNotes,coastalPermitMember,projects,pkSiteId,commonName,siteNumber,latSeconds,longSeconds,dnrverified,projectAddress,altLocDesc,pin,city,xrefSiteNumber,lotPhaseDistrict,fkSubDivisionId,fkWaterWayId,fkCountyId,fkIslandId,fkWaterwayTypeId,subDivisionHasRestriction,subDivisionRestriction,waterwayHasRestriction,waterwayRestriction,totalSiteImpacts,allPermitsLastExpiryDate,marinaLeaseLastExpiryDate,isAllPermitsExpired,isMarinaLeaseExpired,historicalTracking,historicalEventMemos,historicalDeletedSiteRecs,historicalCorpsPermitNums,historicalSiteHistory,isLockedForEdit,fkLastLockedBy,lastLockedAt,systemLockerBit,fkSubDivision,fkWaterWay,fkCounty,fkIsland,fkWaterwayType,siteStructures,coordinates,siteTypes,projectTypes,latitude,longitude
5210,2173,CMP20020019,Bridge to Hammock Time Extension,,,2002-12-06T00:00:00,2002-12-06T00:00:00,-2,6,1,CMP#352,,1.20983,1.20983,0.0,[],"[{""pkEventApplicantAgentId"": 10420, ""fkEventId"": 5210, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Broadwell"", ""firstName"": ""Jim"", ""mi"": "" "", ""company"": ""Sea Island Company"", ""address1"": """", ""address2"": ""P.O. Box 351"", ""city"": ""Sea Island"", ""state"": ""GA"", ""zip"": ""31522"", ""eventApplicantAgentContacts"": []}]",[],[],,,2173,Cabin Bluff To Grover Island Bridge,12091997_120100AM,111150.0,-293549.976,True,,Grover,,,,,-2.0,129,23,-2.0,3,False,,False,,0.0,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],30.875,-81.54166000000001
9347,4269,CMP20020018,Add Floats to North Side of Existing Dock,200202100,,2002-07-10T00:00:00,2002-10-25T00:00:00,34,6,1,CMP#437,,0.09996,0.09996,0.0,[],"[{""pkEventApplicantAgentId"": 18694, ""fkEventId"": 9347, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Van DeGejuchte"", ""firstName"": ""Mr.Robert"", ""mi"": "" "", ""company"": ""Terra Firma Development, LLC"", ""address1"": ""31 Park of Commerce Way"", ""address2"": ""Merchant's Wharf Condominium Association, Inc."", ""city"": ""Midway"", ""state"": ""GA"", ""zip"": ""31320"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 18693, ""fkEventId"": 9347, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""William J. Huffman, P.E."", ""firstName"": """", ""mi"": "" "", ""company"": ""Carter and Sloope Engineers, Inc."", ""address1"": ""31 Park of Commerce Way"", ""address2"": ""Suite 200B"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31405"", ""eventApplicantAgentContacts"": []}]",[],[],,,4269,Merchants Wharf Condos Marina,08202002_095859AM,114374.16,-292600.512,True,NW Cuddy Lane,"1359th GMD, Merchants Wharf Condos",,Sunbury,,,-2.0,284,92,-2.0,2,False,,False,,0.30722,2012-01-01T00:00:00,2032-10-31T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],31.7706,-81.27792
3194,1290,CMP20020017,Community Dock,970014450,,2002-09-03T00:00:00,2002-10-30T00:00:00,-2,6,1,CMP#436,,0.0991,0.10165,0.0,[],"[{""pkEventApplicantAgentId"": 6388, ""fkEventId"": 3194, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Lufburrow"", ""firstName"": ""Mr.Stephen"", ""mi"": ""R"", ""company"": ""Trustee"", ""address1"": """", ""address2"": ""PO Box 14143"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31416"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 6387, ""fkEventId"": 3194, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Monty Walker"", ""firstName"": """", ""mi"": "" "", ""company"": """", ""address1"": ""6 Sayle Lane"", ""address2"": """", ""city"": ""Richmond Hill"", ""state"": ""GA"", ""zip"": ""31324"", ""eventApplicantAgentContacts"": []}]",[],[],,,1290,South Harbor Hammocks (Lufburrow),04281993_120100PM,114908.9976,-291888.0,True,103-206 Noble View,Burnside,,Savannah,,,449.0,43,28,56.0,14,False,,False,,0.59766,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.919166,-81.08
9364,4272,CMP20020016,Replace Existing Community Dock,200206210,,2002-08-09T00:00:00,2002-09-30T00:00:00,-2,6,1,CMP#435,,0.0737,0.0737,0.0,[],"[{""pkEventApplicantAgentId"": 18728, ""fkEventId"": 9364, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Priester"", ""firstName"": ""Mr.Gary"", ""mi"": "" "", ""company"": ""Officer, Cherry Laurel HOA"", ""address1"": ""1237 Cherry Laurel Drive NE"", ""address2"": """", ""city"": ""Townsend"", ""state"": ""GA"", ""zip"": "" 31331"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 18727, ""fkEventId"": 9364, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Aaron Tompkins"", ""firstName"": """", ""mi"": "" "", ""company"": ""AMC Marina, Inc."", ""address1"": ""239 Isle of Wight Road"", ""address2"": """", ""city"": ""Midway"", ""state"": ""GA"", ""zip"": ""31320"", ""eventApplicantAgentContacts"": []}]",[],[],,,4272,Cherry Laurel Community Dock,08202002_110459AM,113696.388,-292713.9984,True,1237 Cherry Laurel Drive NE,"Between Lots 8 & 9, 22nd GMD",,Townsend,,,82.0,174,101,-2.0,14,True,,False,,0.23657,2015-11-22T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.582330000000002,-81.309444
3356,1365,CMP20020015,Relocate Fixed Deck & Add 20x20 Float,,,2002-08-21T00:00:00,2002-09-26T00:00:00,-2,6,1,CMP#272,,0.13958,-0.01699,0.0,[],"[{""pkEventApplicantAgentId"": 6711, ""fkEventId"": 3356, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Lewis"", ""firstName"": ""Ron"", ""mi"": "" "", ""company"": """", ""address1"": ""2743 Hwy 20 West"", ""address2"": """", ""city"": ""Hampton"", ""state"": ""GA"", ""zip"": ""30228"", ""eventApplicantAgentContacts"": []}]",[],[],,,1365,Lewis Commercial Dock On Hammock,10051993_120000AM,111864.924,-293646.924,True,4457 Dover Bluff Road,Dover Bluff Road & Holly Oak Trail,126 020,,,,-2.0,201,23,-2.0,3,True,,False,,0.16761,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.07359,-81.56859
9537,4386,CMP20020014,Driveway Access: Install Culverts in Tidal Ditch: Withdrawn,,,2002-09-23T00:00:00,2004-03-26T00:00:00,-2,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 19074, ""fkEventId"": 9537, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""FairmanTrustee"", ""firstName"": ""Mr.Fredrick"", ""mi"": ""M"", ""company"": """", ""address1"": """", ""address2"": ""PO Box 960"", ""city"": ""Brunswick"", ""state"": ""GA"", ""zip"": ""31521"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 19073, ""fkEventId"": 9537, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Sam Latham"", ""firstName"": """", ""mi"": "" "", ""company"": """", ""address1"": ""Rt. 3, Box 481"", ""address2"": """", ""city"": ""Hortense"", ""state"": ""GA"", ""zip"": ""31543"", ""eventApplicantAgentContacts"": []}]",[],[],,,4386,Glynn Iron And Steel  Driveway Access,09272002_024514PM,112096.584,-293329.548,True,,503 Lanier Blvd,,Brunswick,07052007_035053PM,,-2.0,230,66,-2.0,-2,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.13794,-81.48043
4921,2037,CMP20020012,Add Float to Existing Community Dock,200104120,,2001-04-09T00:00:00,2002-09-05T00:00:00,34,6,1,CMP#432,,0.16692,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 9841, ""fkEventId"": 4921, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Lewis"", ""firstName"": ""Mr.George"", ""mi"": ""L"", ""company"": ""Dutch Island Homeowner's Association, Inc."", ""address1"": """", ""address2"": ""PO Box 61266"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31420"", ""eventApplicantAgentContacts"": []}]",[],[],,,2037,Dutch Island Community Dock (Southern Union Co.),06121997_120400AM,115202.3976,-291770.3376,True,,Herb River Drive - Merriwhether Drive,,Savannah,06101974_120000AM,3-6 ; 3-7; 5,123.0,149,28,-2.0,14,False,,False,,1.12615,2017-06-22T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.000666,-81.04731600000001
9341,4263,CMP20020011,Vehicular Access Bridge,TBD,,2002-08-16T00:00:00,2002-08-26T00:00:00,-2,6,1,CMP#434,,0.0987,0.0987,0.0,[],"[{""pkEventApplicantAgentId"": 18682, ""fkEventId"": 9341, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Coastal Community Retirement Center, Inc."", ""address1"": """", ""address2"": ""P.O. Box 21185"", ""city"": ""St. Simons Island"", ""state"": ""GA"", ""zip"": ""31522-0685"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 18681, ""fkEventId"": 9341, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Michael Huffman, P.E."", ""firstName"": """", ""mi"": "" "", ""company"": ""Environmental Services, Inc."", ""address1"": ""204 West Street. Julian St."", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31401"", ""eventApplicantAgentContacts"": []}]",[],[],,,4263,Marshs Edge (Coastal Community Retirement) Bridge,08162002_082738AM,112397.724,-292970.556,True,82 Renegar Road,Access From Frederica Rd & Delamotte Rd,,St. Simons,,Lot 16 & 2 Acre Hammock,271.0,131,66,59.0,3,False,,False,,0.0987,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.22159,-81.38071
9484,4357,CMP20020010,Public Kayak Launch,200115930,,2002-01-22T00:00:00,2002-09-05T00:00:00,-2,6,1,CMP#433,,0.02833,0.02833,0.0,[],"[{""pkEventApplicantAgentId"": 18968, ""fkEventId"": 9484, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Adams"", ""firstName"": ""Mr.Scott"", ""mi"": "" "", ""company"": ""City of St. Marys"", ""address1"": ""418 Osbourne St."", ""address2"": """", ""city"": ""St. Marys"", ""state"": ""GA"", ""zip"": ""31558"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 18967, ""fkEventId"": 9484, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Tara Merrill"", ""firstName"": """", ""mi"": "" "", ""company"": ""EMC Engineering Services, Inc."", ""address1"": ""23 East Charlton Street"", ""address2"": ""PO Box 8101"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31412"", ""eventApplicantAgentContacts"": []}]",[],[],,,4357,Dark Entry Kayak Launch,09042002_013914PM,110712.708,-293703.696,True,418 Osbourne St.,Dark Entry Creek,,St. Marys,,,-2.0,82,23,-2.0,3,False,,False,,0.02833,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],30.75353,-81.58436
299,137,CMP20020009,Enlarge Ship Slip. Elba II Project FERC Docket Nos. CP02-379 & CP02-380. Expansion Project Onsite Mitigation (5 Year Monitoring),200016440 & 200200640,,2000-12-27T00:00:00,2003-01-06T00:00:00,34,17,5,CMP#441,,1730.94229,3.43999,0.0,[],"[{""pkEventApplicantAgentId"": 598, ""fkEventId"": 299, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""McCutchen"", ""firstName"": ""John"", ""mi"": "" "", ""company"": ""Southern Liquid Natural Gas (SLNG)"", ""address1"": """", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31402"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 597, ""fkEventId"": 299, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Jeffrey Green"", ""firstName"": """", ""mi"": "" "", ""company"": ""Southern LNG"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,137,Southern Liquid Natural Gas (SLNG) Elba Island (El Paso),12141972_120000AM,115497.972,-291576.996,True,,"Elba Island, RM 7.0",,Savannah,12102018_081724AM,5th GMD,-2.0,260,28,-2.0,14,False,,False,,2025.83723,2019-12-12T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.08277,-80.99360999999999
9333,4258,CMP20020008,Community Dock,200206810,,2002-06-20T00:00:00,2002-09-05T00:00:00,-2,6,1,CMP#431,,0.16248,0.16248,0.0,[],"[{""pkEventApplicantAgentId"": 18665, ""fkEventId"": 9333, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Polin"", ""firstName"": ""Ms.Mary"", ""mi"": ""J"", ""company"": """", ""address1"": ""2592 Dallas Bluff Road"", ""address2"": """", ""city"": ""Townsend"", ""state"": ""GA"", ""zip"": ""31331"", ""eventApplicantAgentContacts"": []}]",[],[],,,4258,Serenity Bluff Community Dock,08142002_101134AM,113706.0,-292689.0,True,2592 Dallas Bluff Road,Next To 2504 Dallas Bluff Road,,Townsend,,Lot 6,431.0,174,101,-2.0,14,False,,False,,0.16248,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.585,-81.3025
3495,1426,CMP20020007,Expand Existing Dock: Withdrawn,950015540,,2002-06-02T00:00:00,2002-06-12T00:00:00,-2,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 6990, ""fkEventId"": 3495, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""HELMEY"", ""firstName"": ""Capt.Judy"", ""mi"": "" "", ""company"": """", ""address1"": ""124 Palmetto Dr."", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31410"", ""eventApplicantAgentContacts"": []}]",[],[],,,1426,Helmey Commercial Dock,03101994_120100AM,115237.08,-291560.976,True,124 Palmetto Dr.,,10090 02001,,,Lot 4 Resub of Walthour Sub,528.0,301,28,67.0,3,False,,False,,0.05002,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.0103,-80.98916000000001
9097,4112,CMP20020006,"Add handrails to existing fixed decks and walkways, 440 linear feet of 8' wide floats, 260 linear feet of 6' wide floats, 4' x 60' gangway, and 30,316 sf marina lease. No improvements to existing fixed decks (screening or roofs) were authorized, though they were requested. Permittee appealed to OSAH because CMPC denied portion of the project to screen and cover the existing 25' x 25' and 25' x 60' Fixed Decks. Case was dismissed after CMPC modification 9-25-02 was approved to add the screen, wainscotting & roofs to those existing fixed decks (but they also required french drains to collect 75% of runoff from those roofs).",200113920,,2002-01-23T00:00:00,2002-03-27T00:00:00,30,3,1,CMP#427,,0.26424,0.26424,0.0,[],"[{""pkEventApplicantAgentId"": 18194, ""fkEventId"": 9097, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""LYLE"", ""firstName"": ""ANN"", ""mi"": ""B"", ""company"": ""SHRIMP DOCKS @ SUNBURY"", ""address1"": ""443 Brigantine-Dunmore Road"", ""address2"": """", ""city"": ""Midway"", ""state"": ""GA"", ""zip"": ""31320"", ""eventApplicantAgentContacts"": []}]",[],[],,,4112,The Shrimp Docks @ Sunbury  Ann Lyle,03272002_120000AM,114372.144,-292601.556,True,443 Brigantine-Dunmore Road,138 Galley Lane,347A017,Midway,11011988_120100AM,"Parcel 2-A & 3, 1359th GMD",-2.0,284,92,-2.0,24,False,,False,,0.52848,2012-01-01T00:00:00,2032-03-04T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],31.77004,-81.27821
9059,4083,CMP20020005,Community Dock,TBD,,2002-03-06T00:00:00,2002-03-06T00:00:00,-2,6,1,CMP#429,,0.21052,0.21052,0.0,[],"[{""pkEventApplicantAgentId"": 18118, ""fkEventId"": 9059, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Shoemaker"", ""firstName"": ""Bruce"", ""mi"": "" "", ""company"": ""WEST POINT DOCKOWNERS ASSOCIATION"", ""address1"": ""407 Mimosa Drive"", ""address2"": """", ""city"": ""St. Simons Island"", ""state"": ""GA"", ""zip"": ""31522"", ""eventApplicantAgentContacts"": []}]",[],[],,,4083,West Point Dockowners Community Dock,03062002_120100AM,112459.536,-293010.12,True,407 Mimosa Drive,,,,,"Lots 10, 43, 44, 33, 16 & 49",530.0,117,66,-2.0,14,False,,False,,0.21052,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.23876,-81.3917
8352,3696,CMP20020004,Public Marshwalk,200100100,,2001-02-16T00:00:00,2002-03-06T00:00:00,30,6,1,CMP#428,,0.09183,0.09183,0.0,[],"[{""pkEventApplicantAgentId"": 16703, ""fkEventId"": 8352, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Mahaney"", ""firstName"": ""Mike"", ""mi"": "" "", ""company"": ""CITY OF ST. MARYS"", ""address1"": ""418 Osborne St"", ""address2"": """", ""city"": ""St. Marys"", ""state"": ""GA"", ""zip"": ""31558"", ""eventApplicantAgentContacts"": []}]",[],[],,,3696,St. Marys Boardwalk,02162001_120000AM,110596.896,-293598.252,True,,St. Marys Street W & Chelsea Place,,St. Marys,,,-2.0,280,23,-2.0,14,False,,False,,0.09183,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],30.721359999999997,-81.55507
264,120,CMP20020003,Seaside Tract Residential Boardwalk to St. Simons Sound,TBD,,2002-03-06T00:00:00,2002-03-06T00:00:00,-2,6,1,CMP#430,,0.20868,0.20868,0.0,[],"[{""pkEventApplicantAgentId"": 528, ""fkEventId"": 264, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Sea Island Company"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 527, ""fkEventId"": 264, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""William Foster Jr."", ""firstName"": """", ""mi"": "" "", ""company"": ""Thomas & Hutton Engineering"", ""address1"": ""P.O. Box 14609"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31416"", ""eventApplicantAgentContacts"": []}]",[],[],,,120,Sea Island Golf Course & Residential Tracts,10121972_120100AM,112173.264,-293068.8,True,,"Golf Course, Seaside Tract, Hospital Tract",,St. Simons Island,,,-2.0,177,66,59.0,3,False,,False,,3.48585,2024-04-07T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.15924,-81.408
9557,4391,CMP20020002,Community Dock: Withdrawn,,,2002-02-01T00:00:00,2002-07-27T00:00:00,-2,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 19113, ""fkEventId"": 9557, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Isle of Hope United Methodist Church"", ""address1"": ""1412 Parkersburg Road"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31406"", ""eventApplicantAgentContacts"": []}]",[],[],,,4391,Isle Of Hope United Methodist Church,10012002_024945PM,115157.016,-291817.62,True,35 Cardinal Road,,,Savannah,,,-2.0,149,28,-2.0,18,False,,False,,0.0,2005-07-26T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.98806,-81.06045
551,245,CMP20020001,Replace 2 buildings with screened pavilion and raise pier,200100550,,2001-01-13T00:00:00,2002-01-28T00:00:00,33,6,1,CMP#426,,0.75788,0.04867,0.0,[],"[{""pkEventApplicantAgentId"": 1102, ""fkEventId"": 551, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Waller"", ""firstName"": ""Charles"", ""mi"": "" "", ""company"": ""Isle Of Hope"", ""address1"": ""50 Bluff Dr."", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31406"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 1101, ""fkEventId"": 551, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""William J. Huffman, P.E."", ""firstName"": """", ""mi"": "" "", ""company"": ""Carter and Sloope Engineers, Inc."", ""address1"": ""31 Park of Commerce Way"", ""address2"": ""Suite 200B"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31405"", ""eventApplicantAgentContacts"": []}]",[],[],,,245,"TPG MARINAS IOH, LLC  (Isle Of Hope Marina) (Bradys)",10181974_120100AM,115126.02,-291803.4,True,50 Bluff Dr.,Mile Marker 590,10306 02004 ,Savannah,,,-2.0,270,28,-2.0,14,False,,False,,1.78898,2020-06-26T00:00:00,2022-11-14T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.97945,-81.0565
7931,3490,CMP20010025,Phase III Community Dock - Withdrawn,200010120,,2000-07-24T00:00:00,2001-08-09T00:00:00,-2,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 15862, ""fkEventId"": 7931, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Askew"", ""firstName"": ""Mr.Chuck"", ""mi"": "" "", ""company"": ""New Foundation Home Builders"", ""address1"": ""153 Runner Road"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31410"", ""eventApplicantAgentContacts"": []}]",[],[],,,3490,Triantafilloy,07242000_120000AM,115284.888,-291432.06,True,157 Runner Road,,10025E01021,Savannah,10/13/1995; 12/14/1998; 7/12/1999; 4/26/2000,"Lot 2176, Phase III 5th G.M. District",35.0,22,28,67.0,3,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.02358,-80.95335
8156,3598,CMP20010024,Enlarge Fixed Deck,,,2001-01-16T00:00:00,2001-01-16T00:00:00,-2,6,1,CMP#403,,0.02814,0.00036,0.0,[],"[{""pkEventApplicantAgentId"": 16312, ""fkEventId"": 8156, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Jones"", ""firstName"": ""Billy"", ""mi"": "" "", ""company"": ""Bluff Creek LLC"", ""address1"": """", ""address2"": ""P.O. Box 800"", ""city"": ""Hinesville"", ""state"": ""GA"", ""zip"": ""31310"", ""eventApplicantAgentContacts"": []}]",[],[],,,3598,Bluff Creek Community Dock,11092000_120000AM,114204.96,-292448.34,True,,Lot 13 Bluff Creek Drive,,,,,40.0,194,92,-2.0,3,False,,False,,0.05592,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.7236,-81.23565
8857,3953,CMP20010023,Replace & Enlarge Condemned Dock at River Street,200109530,,2001-10-23T00:00:00,2001-10-23T00:00:00,30,6,1,CMP#425,,0.07337,0.07337,0.0,[],"[{""pkEventApplicantAgentId"": 17714, ""fkEventId"": 8857, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""CHATHAM CO."", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 17713, ""fkEventId"": 8857, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Charles L. George"", ""firstName"": """", ""mi"": "" "", ""company"": """", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,3953,Rousakis Plaza/River Street County Docks,10232001_120100AM,115492.968,-291920.76,True,,River Street West Of Abercorn,,,,River Mile 14.5,-2.0,260,28,-2.0,14,False,,False,,0.08026,2025-11-13T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.081379999999996,-81.0891
8261,3654,CMP20010022,Bank Stabilization Phase II: Install Bulkhead & Concrete Rubble Toe,NWP13,,2001-10-23T00:00:00,2001-10-23T00:00:00,30,6,1,CMP#424,,0.09394,0.04864,0.0,[],"[{""pkEventApplicantAgentId"": 16522, ""fkEventId"": 8261, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Gates"", ""firstName"": ""Keith"", ""mi"": "" "", ""company"": ""UGA MAREX"", ""address1"": ""715 Bay Street"", ""address2"": """", ""city"": ""Brunswick"", ""state"": ""GA"", ""zip"": ""31520"", ""eventApplicantAgentContacts"": []}]",[],[],,,3654,UGA Marex,12272000_120200PM,112097.016,-293381.496,True,715 Bay Street,University Of Georgia Marine Extension,,Brunswick,05101977_120100AM,"42, 43, 44, 1/3 Of Lot 41, 25th GMD",333.0,102,66,-2.0,14,False,,False,,0.24395,2023-10-11T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.13806,-81.49486
8833,3939,CMP20010021,"Remove Ramp, Add Walkway & Fixed Dock & 8' x 18' Floating Bait House",200102880,,2001-10-03T00:00:00,2001-10-03T00:00:00,-2,6,1,CMP#423,,0.01497,0.01497,0.0,[],"[{""pkEventApplicantAgentId"": 17666, ""fkEventId"": 8833, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""HARRISON"", ""firstName"": ""NOEL"", ""mi"": "" "", ""company"": ""HARRISON'S FISH CAMP"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 17665, ""fkEventId"": 8833, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Mindi Morrell"", ""firstName"": """", ""mi"": "" "", ""company"": """", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,3939,Harrison Fish Camp Dock,10032001_120000AM,114988.104,-291975.66,True,Location May Be Inaccurate - Pin @ 257 Shipyard Rd,Shipyard Road Off Moon River,,,,Lot 29 Beaulieu Tract,-2.0,268,28,-2.0,3,False,,False,,0.01497,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.94114,-81.10435
